date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,variancePoints,deviationPoints,mean10Day,mean5Day,meanHomeAway,meanRightLeft,OpptWins,OpptAverage,OpptPointsAverage10,OpptAverage5,OpptPosTotalPointsAverage,OpptPosTotalPointsAverage10,OpptPosTotalPointsAverage5,opptPitchMean,opptPitchVar,opptPitchMean10,opptPitchMean5,opptPitchMeanHA
20160523,A.J. Ellis,C,454560,cin,3,0.0808625337,0,0.3870961679,0.2996399336,0.3976160786,0.2113720643,0.3719599428,0.3704116554,0.2292610656,0.2222222222,1,0.6135428358,0.8099449787,0.9050164941,0.6135428358,0.2391713748,0.261130341,0.2365304684,0.2847222222,0.3106060606,0.3094777563
20160523,Alex Avila,C,488671,cle,0,0,0,0.1442613092,0,0,0.2684796044,0.2994754411,0.3179818128,0.2541337284,0.6111111111,0.1833499709,0.3157500935,0.4952434823,0.2469127239,0.3157500935,0,0,0.0676639736,0.0138888889,0.0151515152,0.1257253385
20160523,Bobby Wilson,C,435064,laa,3,0.0808625337,0,0.7650773365,1,1,0.3831891224,0.4921316166,0.2748019947,0.59561376,0.5,0.4937218041,0.4130190797,0.6883838124,0.5876464566,0.4130190797,0.7702448211,0.4187724459,0.1956528538,0.4490740741,0.4545454545,0.3191489362
20160523,Buster Posey,C,457763,sdg,3,0.0808625337,0,0.8940404819,0.486226351,0.5855001041,0.381025958,0.4452074392,0.8865747531,1,0.3888888889,0.5334029505,0.5757575758,0.8097907132,0.5722291738,0.5757575758,0.3483992467,0.657039938,0.3622830336,0.6041666667,0.4090909091,0.5628626692
20160523,Cameron Rupp,C,519237,det,6,0.1617250674,1,0.6152342649,0.2104882103,0.2956746458,0.6322620519,0.8335717692,0.5671262345,0.6391192915,0.5555555556,0.6344577754,0.5454545455,0.7310124955,0.8618354395,0.5454545455,0.0991839297,0.0640787929,0.1283189992,0.3055555556,0.2878787879,0
20160523,Carlos Perez,C,542208,tex,0,0,1,0.4362795768,0.5216515632,0.6182005508,1,1,0.3673609074,0,0.7777777778,0.2831827996,0.0976430976,0,0.2573086111,0.0976430976,0.2498430634,0.1696746132,0.8461610633,0.1111111111,0.2272727273,0.2675686654
20160523,Chris Iannetta,C,455104,oak,0,0,0,0.5336503223,0.4703796222,0.5706045402,0.3980222497,0.3567000477,0.6828590985,0.4186609856,0.4444444444,0.5075575884,0.076318743,0.5304160025,0.1928411633,0.076318743,0.4651600753,0.6365835907,0.5151184857,0.6041666667,0.6590909091,0.7988394584
20160523,Curt Casali,C,592200,mia,0,0,1,0.595312823,0.8151808344,0.8634193548,0.464276885,0.1201716738,0.8108340667,0.8263888138,0.6111111111,0.2220482276,0.6060606061,0.7593973364,0.498673326,0.6060606061,0.7193973635,0.4296027864,0.5579358874,0.6319444444,0.4545454545,0.3462282398
20160523,Derek Norris,C,519083,sfo,0,0,1,0.2647108572,0.3447250643,0.4457868867,0.265512979,0.5894134478,0.0753300088,0.1936282726,0.8888888889,0.4236710465,0,0.3639635934,0.366526042,0,0.2900188324,0.7304458201,0.5317240514,0.7916666667,0.9090909091,0.6189555126
20160523,Dioner Navarro,C,425900,cle,6,0.1617250674,0,0.4933939747,0.4408710485,0.5423997366,0.2187886279,0.3776824034,0.6773247287,0.5012706686,0.6111111111,0.1833499709,0.3157500935,0.4952434823,0.2469127239,0.3157500935,0,0.1913352943,0,0.2638888889,0.2878787879,0.1837524178
20160523,Francisco Cervelli,C,465041,col,9.2,0.2479784367,0,0.7367926479,0.2606298267,0.3541980924,0.3031520396,0,0.8173853525,0.6073363541,0.5555555556,0.6631298675,0.025012025,0.7591916491,0.668589629,0.025012025,0.1745134965,0.0342953564,0.7879906177,0,0,0.6866537718
20160523,J.T. Realmuto,C,592663,tam,3,0.0808625337,0,0.6941306922,0.3207106588,0.4203816839,0.2977220554,0.0572246066,0.0796519018,0.6074012393,0.5,0.1684887183,0.1734006734,0.9270324472,0.1022525809,0.1734006734,0.8951663528,0.3483752323,0.5132759969,0.2638888889,0.1818181818,0.2901353965
20160523,James McCann,C,543510,phi,0,0,0,0,0.156321469,0.2284139625,0.2571075402,0.8497854077,0.2690916202,0.0756994085,0.7777777778,0.2081641188,0.0521885522,0.5166863784,0,0.0521885522,0.2448210923,0.7084840556,1,0.5416666667,0.8636363636,0.4545454545
20160523,Kevin Plawecki,C,608700,was,0,0,1,0.2217857881,0.0563852636,0.0898299047,0.044499382,0,0.5958345556,0.3893112435,0.8888888889,0.0819022527,0.1840628507,0.2400884455,0.2835854852,0.1840628507,0.0564971751,0.5135379257,0.2619233776,0.5486111111,0.5984848485,0.5174081238
20160523,Kurt Suzuki,C,435559,kan,3,0.0808625337,0,0.2223308087,0.22361806,0.3113196015,0.3275648949,0.2074391989,0,0.3857101145,0.6111111111,0.2856455636,0.3922558923,0.2095953103,0.511942711,0.3922558923,0.4808537351,0.5758123838,0.4772478499,0.375,0.5757575758,0.4700193424
20160523,Miguel Montero,C,471083,stl,12.5,0.3369272237,1,0.9488620346,0.4946935218,0.5933899285,0.5098887515,0.7410586552,1,0.7716689557,0.6666666667,0.3368594768,0.4343434343,1,0.5176885451,0.4343434343,0.8267419962,0.246691331,0.3585517235,0.4513888889,0.7121212121,0.3288201161
20160523,Salvador Perez,C,521692,min,37.1,1,1,0.6928903005,0.665253762,0.7433031574,0.314276885,0.3819742489,0.3222059255,0.6008586476,0,0.6236674083,0.1286943509,0.5040366123,0.7581247206,0.1286943509,0.1694915254,0.3510828174,0.2731821736,0.2916666667,0.3181818182,0.2611218569
20160523,Stephen Vogt,C,519390,sea,28.2,0.7601078167,1,0.4280478866,0.3269275108,0.4270124579,0.0127141091,0.3505007153,0.3790945536,0.4712937029,0.8333333333,0.1257363302,0.6818181818,0.2586002982,0.2126831617,0.6818181818,0.2919020716,0.4106496905,0.6232056294,0.3263888889,0.2272727273,0.4622823985
20160523,Tony Wolters,C,547172,pit,6.2,0.167115903,1,0.622563852,0.1407110484,0.2081278829,0.3278121137,0.1850262279,0.4004302337,0.5419861362,0.6666666667,0.7241975937,0.5303030303,0.3899830308,1,0.5303030303,0.5762711864,0.3646207431,0,0,0,0.3384912959
20160523,Tucker Barnhart,C,571466,lad,3,0.0808625337,1,0.3520457066,0.1647219932,0.2391535034,0,0.121602289,0.3222059255,0.8489147949,0.6111111111,0.2016797798,0.6434717546,0.8495911966,0.6803397414,0.6434717546,1,1,0.5115107289,1,1,1
20160523,Wilson Ramos,C,467092,nym,3,0.0808625337,0,1,0.4338110005,0.5355578692,0.4396962741,0.7839771102,0.8529578567,0.7096819543,0.7777777778,0.2087105324,0.0892255892,0.6795906824,0.5423226185,0.0892255892,0.3145009416,0.4106496905,0.4270523847,0.1805555556,0.2575757576,0.3239845261
20160523,Yadier Molina,C,425877,chc,6.2,0.167115903,0,0.7678964085,0.2029155352,0.286541067,0.2011742892,0.3364806867,0.8603500538,0.6936012371,1,0,0.3804713805,0.5000257109,0.3604173099,0.3804713805,0.1789077213,0.6110109906,0.5994370602,0.5,0.4545454545,0.4642166344
20160523,Yan Gomes,C,543228,chw,0,0,1,0.6904658986,0.8180925262,0.8656621622,0.7787391842,0.1716738197,0.5575437567,0.468611781,0.8333333333,0.0343792331,1,0.1686635471,0.33852804,1,0.5216572505,0.3240069661,0.4710867866,0.0763888889,0.1515151515,0.3771760155
20160523,Adam Duvall,LF,594807,lad,0,0,1,0.432871091,0.4413146984,0.5460555546,0.7210941906,0.2908745247,0.482745098,0.8057013429,0.6111111111,0.2016797798,0.3314139475,0.8190758953,0.279588671,0.3314139475,0.5766031661,1,0.5115107289,1,1,1
20160523,Angel Pagan,LF,434636,sdg,3,0.0879765396,0,0.3366067638,0.3120804686,0.4146386751,0.1015228426,0.2813688213,0.5153692115,0.8078142035,0.3888888889,0.5334029505,0.4725287908,0.7712005938,0.4880278867,0.4725287908,0.6007512745,0.657039938,0.3622830336,0.6041666667,0.4090909091,0.5628626692
20160523,Brandon Guyer,LF,446386,mia,34.1,1,1,0.7683458327,0.7639544085,0.8249685018,1,0.3586818758,0.6034042553,0.9585372244,0.6111111111,0.2220482276,0.2818298145,0.7105832869,0.6088353853,0.2818298145,0.6718540381,0.4296027864,0.5579358874,0.6319444444,0.4545454545,0.3462282398
20160523,Coco Crisp,LF,424825,sea,15.2,0.4457478006,1,0.4938021791,0.5137629501,0.613916665,0.2597292724,0.2927756654,0.9130496454,0.8606357175,0.8333333333,0.1257363302,0.0978886756,0.1081833364,0.2820355677,0.0978886756,0.0211966729,0.4106496905,0.6232056294,0.3263888889,0.2272727273,0.4622823985
20160523,Enrique Hernandez,LF,571771,cin,0,0,0,0.2193717277,0.8209223672,0.8690189565,0.7639593909,0.7490494297,0.4797663746,0.8559029098,0.2222222222,1,1,0.771386157,1,1,1,0.261130341,0.2365304684,0.2847222222,0.3106060606,0.3094777563
20160523,Gerardo Parra,LF,467827,pit,3,0.0879765396,1,0.5043724353,0.5622646788,0.6574293642,0.0228426396,0,0.4662578223,0.7588803529,0.6666666667,0.7241975937,0.2511996161,0.266221315,0.6481643324,0.2511996161,0,0.3646207431,0,0,0,0.3384912959
20160523,Ichiro Suzuki,LF,400085,tam,18.7,0.5483870968,0,0.4085043158,0.2732048727,0.3719091351,0.9060913706,0.855513308,0.5365039633,0,0.5,0.1684887183,0.1763435701,0.9122286138,0.3848837877,0.1763435701,0.6482425543,0.3483752323,0.5132759969,0.2638888889,0.1818181818,0.2901353965
20160523,Jarrod Dyson,LF,502481,min,16,0.4692082111,1,0.054818169,0,0,0.7571912014,0.855513308,0.2737421777,0.5897669937,0,0.6236674083,0.5233525272,0.4034143626,0.7418987688,0.5233525272,0.7995707003,0.3510828174,0.2731821736,0.2916666667,0.3181818182,0.2611218569
20160523,Jayson Werth,LF,150029,nym,9.2,0.2697947214,0,0.3610018395,0.5766679636,0.6700817008,0.5014503263,0.8060836502,0.2822945348,0.7270944787,0.7777777778,0.2087105324,0.1605086372,0.6145852663,0.0346885545,0.1605086372,0.1773544406,0.4106496905,0.4270523847,0.1805555556,0.2575757576,0.3239845261
20160523,Jorge Soler,LF,624585,stl,6.2,0.1818181818,1,0.1019102873,0.1598709815,0.2360748717,0.5152284264,0.7585551331,0.4022861911,0.7833472782,0.6666666667,0.3368594768,0.0064779271,1,0.3493333333,0.0064779271,0.4582774349,0.246691331,0.3585517235,0.4513888889,0.7121212121,0.3288201161
20160523,Marlon Byrd,LF,407781,chw,25.2,0.7390029326,1,0.3171218339,0.4188234701,0.5242128752,0.8164128596,0.5437262357,0.5075761368,0.7392222983,0.8333333333,0.0343792331,0.2886276392,0,0.2727843137,0.2886276392,0.3946874162,0.3240069661,0.4710867866,0.0763888889,0.1515151515,0.3771760155
20160523,Matt Holliday,LF,407812,chc,3,0.0879765396,0,0.4239281166,1,1,0,0.4182509506,0.4448727576,0.8322980317,1,0,0,0.3985897198,0.1078394024,0,0.1894284948,0.6110109906,0.5994370602,0.5,0.4545454545,0.4642166344
20160523,Melky Cabrera,LF,466320,cle,9.5,0.2785923754,0,0.3152256969,0.3394808345,0.4437825409,0.3984771574,0.5771863118,0.5655903212,0.7516797241,0.6111111111,0.1833499709,0.4840051184,0.3928372611,0.2460164453,0.4840051184,0.7247115643,0,0.0676639736,0.0138888889,0.0151515152,0.1257253385
20160523,Melvin Upton Jr.,LF,425834,sfo,0,0,1,0.5310598557,0.8510734749,0.8918348185,0.7447828539,0.7627376426,0.7541843972,0.882871462,0.8888888889,0.4236710465,0.0518234165,0.2349229913,0.4418414322,0.0518234165,0.26187282,0.7304458201,0.5317240514,0.7916666667,0.9090909091,0.6189555126
20160523,Norichika Aoki,LF,493114,oak,0,0,0,0.1710909863,0.0623641362,0.1005942248,0.2824510515,0.2927756654,0.351831456,0.3866534824,0.4444444444,0.5075575884,0.4603326935,0.4351456671,0.6996880174,0.4603326935,0.6281191307,0.6365835907,0.5151184857,0.6041666667,0.6590909091,0.7988394584
20160523,Starling Marte,LF,516782,col,12.2,0.357771261,0,0.7692231499,0.438409848,0.5432563426,0.5169204738,0.4600760456,0.4747601168,1,0.5555555556,0.6631298675,0.075267343,0.7103358694,0.7898188609,0.075267343,0.306949289,0.0342953564,0.7879906177,0,0,0.6866537718
20160523,Steven Moya,LF,570615,phi,3,0.0879765396,0,0.0107259092,0.2137646736,0.3030037407,0.2157360406,0.0684410646,0,0.5634322997,0.7777777778,0.2081641188,0.3724808061,0.4186305437,0.5499607843,0.3724808061,0.3391467668,0.7084840556,1,0.5416666667,0.8636363636,0.4545454545
20160523,Tyler Goeddel,LF,595963,det,12.4,0.3636363636,1,0,0.2680244433,0.366083776,0.7075578116,0.6939163498,0.0458906967,0.6307818429,0.5555555556,0.6344577754,0.284668906,0.676439661,0.4759325125,0.284668906,0.3402200161,0.0640787929,0.1283189992,0.3055555556,0.2878787879,0
20160523,Yoenis Cespedes,LF,493316,was,24.9,0.7302052786,1,1,0.7004682,0.7743102063,0.8158488438,1,1,0.6688724931,0.8888888889,0.0819022527,0.302303263,0.0859157543,0,0.302303263,0.2337000268,0.5135379257,0.2619233776,0.5486111111,0.5984848485,0.5174081238
20160523,Adam Eaton,RF,594809,cle,0,0,0,0.5745076267,0.1297385219,0.1846787146,0.5758828286,0.2273135669,0.3114250951,0.5151138182,0.6111111111,0.1833499709,0.4840051184,0.4952434823,0.2460164453,0.4840051184,0.7641921397,0,0.0676639736,0.0138888889,0.0151515152,0.1257253385
20160523,Bryce Harper,RF,547180,nym,0,0,0,1,0.4261036469,0.5172143656,0.6235061551,0.3876010782,1,0.7769602452,0.7777777778,0.2087105324,0.1605086372,0.6795906824,0.0346885545,0.1605086372,0.2953344059,0.4106496905,0.4270523847,0.1805555556,0.2575757576,0.3239845261
20160523,Carlos Gonzalez,RF,471865,pit,9.2,0.3650793651,1,0.4569458243,0.4631181444,0.5533004018,0.0204485065,0.004492363,0.3161056243,0.5676348107,0.6666666667,0.7241975937,0.2511996161,0.3899830308,0.6481643324,0.2511996161,0.1434153068,0.3646207431,0,0,0,0.3384912959
20160523,Curtis Granderson,RF,434158,was,12.2,0.4841269841,1,0.5336684004,0.5922720772,0.6726186563,0.2798095067,0.1892183288,0.7652281621,0.4260465892,0.8888888889,0.0819022527,0.302303263,0.2400884455,0,0.302303263,0.3435991726,0.5135379257,0.2619233776,0.5486111111,0.5984848485,0.5174081238
20160523,Franklin Gutierrez,RF,429711,oak,3,0.119047619,0,0.1837648296,0.2665805047,0.3495391267,0.7892892443,1,0.0247070559,0.2768654282,0.4444444444,0.5075575884,0.4603326935,0.5304160025,0.6996880174,0.4603326935,0.6814525396,0.6365835907,0.5151184857,0.6041666667,0.6590909091,0.7988394584
20160523,Giancarlo Stanton,RF,519317,tam,6,0.2380952381,0,0.6439950909,0.5540438462,0.6382852477,0,0.0224618149,0.4990956823,1,0.5,0.1684887183,0.1763435701,0.9270324472,0.3848837877,0.1763435701,0.6986899563,0.3483752323,0.5132759969,0.2638888889,0.1818181818,0.2901353965
20160523,Gregor Blanco,RF,453923,sdg,9,0.3571428571,0,0.302109754,0.1846890598,0.253789257,0.1302003774,0.1913746631,0.4795295356,0.529457723,0.3888888889,0.5334029505,0.4725287908,0.8097907132,0.4880278867,0.4725287908,0.658009653,0.657039938,0.3622830336,0.6041666667,0.4090909091,0.5628626692
20160523,Gregory Polanco,RF,570256,col,12.2,0.4841269841,0,0.8865291333,0.4569070189,0.5473092128,0.9712462935,0.3899371069,0.7635839481,0.7069094991,0.5555555556,0.6631298675,0.075267343,0.7591916491,0.7898188609,0.075267343,0.4063433693,0.0342953564,0.7879906177,0,0,0.6866537718
20160523,J.D. Martinez,RF,502110,phi,18.7,0.7420634921,0,0.6668809538,0.5422138103,0.6275010511,1,0.4770889488,0.8383189556,0.6068283358,0.7777777778,0.2081641188,0.3724808061,0.5166863784,0.5499607843,0.3724808061,0.433923236,0.7084840556,1,0.5416666667,0.8636363636,0.4545454545
20160523,Jay Bruce,RF,457803,lad,0,0,1,0.6925135878,0.7679131376,0.821433291,0.6073321952,0.4456424079,0.4506352147,0.5739609961,0.6111111111,0.2016797798,0.3314139475,0.8495911966,0.279588671,0.3314139475,0.6373247529,1,0.5115107289,1,1,1
20160523,Kris Bryant,RF,592178,stl,6.2,0.246031746,1,0.8655367892,0.8086002387,0.8540749865,0.7564920478,0.4853548967,0.9154983613,0.6935516904,0.6666666667,0.3368594768,0.0064779271,1,0.3493333333,0.0064779271,0.5359687428,0.246691331,0.3585517235,0.4513888889,0.7121212121,0.3288201161
20160523,Lonnie Chisenhall,RF,502082,chw,9.2,0.3650793651,1,0.2745017825,0.211205611,0.2856617584,0.3226705005,0.1033243486,0.1099211873,0.3357505329,0.8333333333,0.0343792331,0.2886276392,0.1686635471,0.2727843137,0.2886276392,0.4814985061,0.2346566565,0,0,0,0.2224371373
20160523,Matt Kemp,RF,461314,sfo,3,0.119047619,1,0.5114487756,1,1,0.2686899092,0,0.8850584792,0.3704611137,0.8888888889,0.4236710465,0.0518234165,0.3639635934,0.4418414322,0.0518234165,0.367731556,0.7304458201,0.5317240514,0.7916666667,0.9090909091,0.6189555126
20160523,Miguel Sano,RF,593934,kan,6,0.2380952381,0,0.496078546,0.2761167075,0.3602049137,0.6064336418,0.1365678347,0.4287123612,0.5033110071,0.6111111111,0.2856455636,0.2242082534,0.2095953103,0.0862124943,0.2242082534,0.2886692714,0.5758123838,0.4772478499,0.375,0.5757575758,0.4700193424
20160523,Nomar Mazara,RF,608577,laa,3,0.119047619,0,0.4998538952,0.314629185,0.4023701901,0.2899182316,0.3483078766,0.2849203652,0.5273262385,0.5,0.4937218041,0.1813819578,0.6883838124,0.4257254902,0.1813819578,0.2084578258,0.4187724459,0.1956528538,0.4490740741,0.4545454545,0.3191489362
20160523,Paulo Orlando,RF,449181,min,25.2,1,1,0.4445561335,0.6656405647,0.7364583034,0.7852457543,0.4561245882,0.2464786417,0.4500618206,0,0.6236674083,0.5233525272,0.5040366123,0.7418987688,0.5233525272,0.8283153298,0.3510828174,0.2731821736,0.2916666667,0.3181818182,0.2611218569
20160523,Peter Bourjos,RF,488721,det,0,0,1,0,0,0,0.0562622749,0.082359988,0,0.0852593812,0.5555555556,0.6344577754,0.284668906,0.7310124955,0.4759325125,0.284668906,0.4348425649,0.0640787929,0.1283189992,0.3055555556,0.2878787879,0
20160523,Rafael Ortega,RF,542364,tex,3,0.119047619,1,0.2844135352,0.0554040406,0.0832516153,0.1819570492,0.2143755615,0.2067434697,0,0.7777777778,0.2831827996,0.3767994242,0,0.3805490196,0.3767994242,0,0.1696746132,0.8461610633,0.1111111111,0.2272727273,0.2675686654
20160523,Stephen Piscotty,RF,572039,chc,3,0.119047619,0,0.8695342178,0.6113667064,0.6894848758,0.5426363555,0.5435759209,0.7276633527,0.6057436302,1,0,0,0.5000257109,0.1078394024,0,0.3056768559,0.6110109906,0.5994370602,0.5,0.4545454545,0.4642166344
20160523,Steven Souza Jr.,RF,519306,mia,12.5,0.496031746,1,0.5860908188,0.7245829483,0.7859639661,0.5156797556,0.3539982031,0.711977551,0.9502400765,0.6111111111,0.2220482276,0.2818298145,0.7593973364,0.6088353853,0.2818298145,0.7189151919,0.4296027864,0.5579358874,0.6319444444,0.4545454545,0.3462282398
20160523,Yasiel Puig,RF,624577,cin,3,0.119047619,0,0.4426626147,0.5101296732,0.5978546416,0.5273609489,0.4400718778,0.0415986145,0.5826917388,0.2222222222,1,1,0.8099449787,1,1,1,0.261130341,0.2365304684,0.2847222222,0.3106060606,0.3094777563
20160523,Addison Russell,SS,608365,stl,12.5,1,1,0.5826365307,0.5086112812,0.6180782799,0.5585464334,0.2506468305,0.3581947743,0.6627123379,0.6666666667,0.3368594768,0.0064779271,1,0.3493333333,0.0064779271,0.5359687428,0.246691331,0.3585517235,0.4513888889,0.7121212121,0.3288201161
20160523,Adeiny Hechavarria,SS,588751,tam,6.2,0.496,0,0.100278721,0.2943543836,0.4062074797,0.4104979812,0.1293661061,0.2464038005,0.3111700134,0.5,0.1684887183,0.1763435701,0.9270324472,0.3848837877,0.1763435701,0.6986899563,0.3483752323,0.5132759969,0.2638888889,0.1818181818,0.2901353965
20160523,Alcides Escobar,SS,444876,min,9.2,0.736,1,0.3200788695,0.2804951204,0.3909088736,0.6931359354,0.5510996119,0.2605605701,0.5598770774,0,0.6236674083,0.5233525272,0.5040366123,0.7418987688,0.5233525272,0.8283153298,0.3510828174,0.2731821736,0.2916666667,0.3181818182,0.2611218569
20160523,Aledmys Diaz,SS,649557,chc,3.5,0.28,0,0.745572717,0.6544174794,0.7429732512,0.6542545237,0.6093143596,0.6565985748,0.7744124721,1,0,0,0.5000257109,0.1078394024,0,0.3056768559,0.6110109906,0.5994370602,0.5,0.4545454545,0.4642166344
20160523,Alexei Ramirez,SS,493351,sfo,3,0.24,1,0.080622193,0.1138537497,0.1832641406,0.2624495289,0.2053686934,0.3444180523,0.4313875129,0.8888888889,0.4236710465,0.0518234165,0.3639635934,0.4418414322,0.0518234165,0.367731556,0.7304458201,0.5317240514,0.7916666667,0.9090909091,0.6189555126
20160523,Asdrubal Cabrera,SS,452678,was,9.5,0.76,1,0.2258005623,0.1259080381,0.2001452818,0.3992821893,0.5329883571,0.4040190024,0.4983885145,0.8888888889,0.0819022527,0.302303263,0.2400884455,0,0.302303263,0.3435991726,0.5135379257,0.2619233776,0.5486111111,0.5984848485,0.5174081238
20160523,Brandon Crawford,SS,543063,sdg,0,0,0,0.4727060284,0.5214895555,0.6296296522,0.7410834455,0.4773609314,0.4921140143,0.630543953,0.3888888889,0.5334029505,0.4725287908,0.8097907132,0.4880278867,0.4725287908,0.658009653,0.657039938,0.3622830336,0.6041666667,0.4090909091,0.5628626692
20160523,Corey Seager,SS,608369,cin,0,0,0,0.677024379,0.5023559804,0.6124270518,0.901076716,0.5252263907,0.7139667458,0.4883312097,0.2222222222,1,1,0.8099449787,1,1,1,0.261130341,0.2365304684,0.2847222222,0.3106060606,0.3094777563
20160523,Danny Espinosa,SS,457787,nym,0,0,0,0.1221869257,0.1237046309,0.1970870261,0.3469418274,0.4450194049,0.1912779097,0.4619410053,0.7777777778,0.2087105324,0.1605086372,0.6795906824,0.0346885545,0.1605086372,0.2953344059,0.4106496905,0.4270523847,0.1805555556,0.2575757576,0.3239845261
20160523,Eduardo Escobar,SS,500871,kan,9.5,0.76,0,0,0,0,0,0,0.1690736342,0.3617836044,0.6111111111,0.2856455636,0.2242082534,0.2095953103,0.0862124943,0.2242082534,0.2886692714,0.5758123838,0.4772478499,0.375,0.5757575758,0.4700193424
20160523,Elvis Andrus,SS,462101,laa,6,0.48,0,0.3337958399,0.0735478024,0.1238772004,0.5391991925,0.5481888745,0.5026128266,0.5479323244,0.5,0.4937218041,0.1813819578,0.6883838124,0.4257254902,0.1813819578,0.2084578258,0.4187724459,0.1956528538,0.4490740741,0.4545454545,0.3191489362
20160523,Francisco Lindor,SS,596019,chw,0,0,1,0.7025474373,0.454011163,0.5678113062,1,1,0.7542612827,0.6975176991,0.8333333333,0.0343792331,0.2886276392,0.1686635471,0.2727843137,0.2886276392,0.4814985061,0.2346566565,0,0,0,0.2224371373
20160523,Freddy Galvis,SS,520471,det,3,0.24,1,0.2836747362,0.3104891361,0.4237236647,0.381897712,0.4570935748,0.4358099762,0.5730278893,0.5555555556,0.6344577754,0.284668906,0.7310124955,0.4759325125,0.284668906,0.4348425649,0.0640787929,0.1283189992,0.3055555556,0.2878787879,0
20160523,Gregorio Petit,SS,463610,tex,6,0.48,1,0.1411862076,0.1949341313,0.2905166873,0.4441453567,0.6484476067,0,0,0.7777777778,0.2831827996,0.3767994242,0,0.3805490196,0.3767994242,0,0.1696746132,0.8461610633,0.1111111111,0.2272727273,0.2675686654
20160523,Jimmy Rollins,SS,276519,cle,6.5,0.52,0,0.4361314979,0.2732490039,0.3828132703,0.556303275,0.5260888314,0.3973491686,0.5639177154,0.6111111111,0.1833499709,0.4840051184,0.4952434823,0.2460164453,0.4840051184,0.7641921397,0.1913352943,0,0.2638888889,0.2878787879,0.1837524178
20160523,Jose Iglesias,SS,578428,phi,0,0,0,0.0840544784,0.1240538062,0.1975724737,0.3451259373,0,0.2224893112,0.4562854748,0.7777777778,0.2081641188,0.3724808061,0.5166863784,0.5499607843,0.3724808061,0.433923236,0.7084840556,1,0.5416666667,0.8636363636,0.4545454545
20160523,Marcus Semien,SS,543760,sea,3.2,0.256,1,0.3388955831,0.5468472186,0.6520576196,0.5814266487,0.2846054334,0.4251781473,0.5303184132,0.8333333333,0.1257363302,0.0978886756,0.2586002982,0.2820355677,0.0978886756,0.1615720524,0.4106496905,0.6232056294,0.3263888889,0.2272727273,0.4622823985
20160523,Sean Rodriguez,SS,446481,col,3,0.24,0,0.7728727742,0.3647287496,0.4804846868,0,0,0.5819477435,0.7890487125,0.5555555556,0.6631298675,0.075267343,0.7591916491,0.7898188609,0.075267343,0.4063433693,0.0342953564,0.7879906177,0,0,0.6866537718
20160523,Trevor Story,SS,596115,pit,0,0,1,1,1,1,0.7789367429,0.7584087969,1,1,0.6666666667,0.7241975937,0.2511996161,0.3899830308,0.6481643324,0.2511996161,0.1434153068,0.3646207431,0,0,0,0.3384912959
20160523,Tyler Saladino,SS,573135,cle,0,0,0,0.2255206241,0.1505659967,0.2335841882,0.6292059219,0.3880983182,0.4750593824,0.5740704148,0.6111111111,0.1833499709,0.4840051184,0.4952434823,0.2460164453,0.4840051184,0.7641921397,0,0.0676639736,0.0138888889,0.0151515152,0.1257253385
20160523,Zack Cozart,SS,446359,lad,6,0.48,1,0.6217670184,0.2415814208,0.3466019513,0.5930349933,0.9395213454,0.5466603325,0.6480760975,0.6111111111,0.2016797798,0.3314139475,0.8495911966,0.279588671,0.3314139475,0.6373247529,1,0.5115107289,1,1,1
20160523,Adrian Beltre,3B,134181,laa,6,0.2166064982,0,0.6118317349,0.515192184,0.6686277535,0.4311352411,0.2392821535,0.3958892617,0.6975408022,0.3571428571,0.4937218041,0.2071019473,0.6883838124,0.7680588812,0.2071019473,0.0757575758,0.4187724459,0.1956528538,0.4490740741,0.4545454545,0.3191489362
20160523,Anthony Rendon,3B,543685,nym,0,0,0,0.6723957839,0.2696784672,0.4403409776,0.8208347472,1,0.3405033557,0.6945650432,0.7142857143,0.2087105324,0.8690721649,0.6795906824,0.2459311575,0.8690721649,0.6641414141,0.4106496905,0.4270523847,0.1805555556,0.2575757576,0.3239845261
20160523,Brett Wallace,3B,477165,sfo,0,0,1,0.4340328554,0.4265174052,0.5935802133,0.4080420767,0.3629112662,0.292692953,0.5722613479,0.8571428571,0.4236710465,0.681443299,0.3639635934,1,0.681443299,0.6805555556,0.7304458201,0.5317240514,0.7916666667,0.9090909091,0.6189555126
20160523,Danny Valencia,3B,502143,sea,13,0.4693140794,1,0.6622448011,1,1,1,0.3180458624,1,0.5705674544,0.7857142857,0.1257363302,0.1979381443,0.2586002982,0.2406362153,0.1979381443,0.1224747475,0.4106496905,0.6232056294,0.3263888889,0.2272727273,0.4622823985
20160523,David Freese,3B,501896,col,6.2,0.2238267148,0,0.5919001045,0.2579431748,0.4274226952,0.3851374279,0.3240279163,0.3025755034,0.6348285887,0.4285714286,0.6631298675,0.9896907216,0.7591916491,0.8601984899,0.9896907216,1,0.0342953564,0.7879906177,0,0,0.6866537718
20160523,David Wright,3B,431151,was,25.7,0.9277978339,1,0.6221156585,0.4892036843,0.6473044855,0.1668363307,0.1931704885,0.5457969799,0.3481256533,0.8571428571,0.0819022527,0.2116838488,0.2400884455,0.5133945072,0.2116838488,0.0820707071,0.5135379257,0.2619233776,0.5486111111,0.5984848485,0.5174081238
