# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.362696678802,23,24,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.371634491367,2,11,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.367845665154,13,18,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.369138016388,3,16,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.372014807031,18,8,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.371075499455,24,12,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.370544372769,4,14,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.366938383057,21,20,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.37221114352,14,7,False
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.36223764868,15,25,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.380486163674,10,1,False
20160416,John Jaso,1B,444379,mil,6,0.2,0.368428188397,19,17,True
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.376486030727,22,3,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.372531354951,1,6,False
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.377092182984,25,2,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.362133199621,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.370945077498,16,13,True
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.371863122861,8,9,True
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.36505089729,9,23,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.365133414919,5,22,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.375176067797,11,4,False
20160416,Ryan Howard,1B,429667,was,0,0.0,0.366663166699,26,21,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.367403341034,17,19,True
20160416,Tyler White,1B,643603,det,18,0.6,0.372944972881,6,5,True
20160416,Wil Myers,1B,571976,ari,18,0.6,0.369258075576,7,15,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.371809608224,12,10,True
