# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160710,A.J. Griffin,P,456167,min,6,0.0131578947,0.256339132747,24,10,False
20160710,Anibal Sanchez,P,434671,tor,15,0.1315789474,0.231936604245,20,24,False
20160710,Archie Bradley,P,605151,sfo,30,0.3289473684,0.247909639657,11,16,False
20160710,Carlos Carrasco,P,471911,nyy,20,0.1973684211,0.26798952732,18,2,False
20160710,Chris Tillman,P,501957,laa,45,0.5263157895,0.262353579726,6,5,True
20160710,Christian Friedrich,P,543184,lad,27,0.2894736842,0.244917547588,14,19,False
20160710,Dallas Keuchel,P,572971,oak,33,0.3684210526,0.25536296298,9,11,True
20160710,David Price,P,456034,tam,66,0.8026315789,0.266215962172,3,3,True
20160710,Gio Gonzalez,P,461829,nym,32,0.3552631579,0.246501373746,10,17,False
20160710,Jake Odorizzi,P,543606,bos,15,0.1315789474,0.243000975469,21,20,True
20160710,James Shields,P,448306,atl,23,0.2368421053,0.244973557081,16,18,True
20160710,John Lackey,P,407793,pit,30,0.3289473684,0.257085020489,12,8,False
20160710,Jon Niese,P,477003,chc,5,0.0,0.249695512352,25,15,False
20160710,Junior Guerra,P,448855,stl,23,0.2368421053,0.265245225797,17,4,False
20160710,Kenta Maeda,P,628317,sdg,69,0.8421052632,0.261249948586,2,7,False
20160710,Madison Bumgarner,P,518516,ari,81,1.0,0.274982793801,1,1,True
20160710,Masahiro Tanaka,P,547888,cle,20,0.1973684211,0.252075057363,19,13,False
20160710,Mike Foltynewicz,P,592314,chw,63,0.7631578947,0.240756562923,4,21,False
20160710,Mike Leake,P,502190,mil,60,0.7236842105,0.240691319795,5,22,False
20160710,R.A. Dickey,P,285079,det,45,0.5263157895,0.253307129939,7,12,False
20160710,Sean Manaea,P,640455,hou,39,0.4473684211,0.237191057071,8,23,False
20160710,Steven Matz,P,571927,was,27,0.2894736842,0.262137315922,15,6,False
20160710,Tom Koehler,P,543408,cin,9,0.0526315789,0.25050058688,22,14,False
20160710,Tommy Milone,P,543548,tex,30,0.3289473684,0.229840379359,13,25,False
20160710,Tyler Chatwood,P,543022,phi,9,0.0526315789,0.256921528796,23,9,False
20160710,A.J. Pierzynski,C,150229,chw,6,0.1570680628,0.238363056036,19,28,False
20160710,Austin Romine,C,519222,cle,15.7,0.4109947644,0.244313177952,7,25,False
20160710,Bobby Wilson,C,435064,min,6.5,0.1701570681,0.252935263331,13,17,False
20160710,Buster Posey,C,457763,ari,15.7,0.4109947644,0.270448620876,8,2,False
20160710,Cameron Rupp,C,519237,col,38.2,1.0,0.25222037727,1,18,False
20160710,Chris Iannetta,C,455104,kan,3,0.0785340314,0.245946623553,21,23,True
20160710,Curt Casali,C,592200,bos,3,0.0785340314,0.243231335983,22,26,False
20160710,Derek Norris,C,519083,lad,18.7,0.4895287958,0.251895933391,5,19,False
20160710,Dioner Navarro,C,425900,atl,0,0.0,0.256855293639,26,13,False
20160710,Drew Butera,C,460077,sea,6.2,0.1623036649,0.262446955152,17,9,False
20160710,Eric Fryer,C,518700,chc,12.7,0.332460733,0.258002373103,10,12,True
20160710,Evan Gattis,C,594828,oak,18.5,0.4842931937,0.262679378658,6,7,True
20160710,Geovany Soto,C,434567,bal,0,0.0,0.250850976793,27,20,False
20160710,J.T. Realmuto,C,592663,cin,21.7,0.5680628272,0.262452575081,3,8,False
20160710,James McCann,C,543510,tor,6.5,0.1701570681,0.244515738413,14,24,False
20160710,Jonathan Lucroy,C,518960,stl,9.5,0.2486910995,0.268573762368,12,3,False
20160710,Josh Thole,C,489365,det,19.2,0.502617801,0.238239364922,4,29,False
20160710,Kurt Suzuki,C,435559,tex,28.4,0.7434554974,0.248268215483,2,21,False
20160710,Matt McBride,C,473724,hou,6.2,0.1623036649,0.238862035376,18,27,False
20160710,Matt Wieters,C,446308,laa,0,0.0,0.263253615477,28,4,False
20160710,Nick Hundley,C,460026,phi,15.5,0.4057591623,0.262789988991,9,6,True
20160710,Sandy Leon,C,506702,tam,12.2,0.3193717277,0.274982793801,11,1,False
20160710,Travis d'Arnaud,C,518595,was,3,0.0785340314,0.253382145486,23,16,False
20160710,Tucker Barnhart,C,571466,mia,3,0.0785340314,0.246715599047,24,22,True
20160710,Welington Castillo,C,456078,sfo,0,0.0,0.254048259615,29,15,False
20160710,Willson Contreras,C,575929,pit,6.5,0.1701570681,0.26041796647,15,11,False
20160710,Wilson Ramos,C,467092,nym,6.5,0.1701570681,0.26085583596,16,10,False
20160710,Yan Gomes,C,543228,nyy,3,0.0785340314,0.254097836783,25,14,False
20160710,Yasmani Grandal,C,518735,sdg,6,0.1570680628,0.26318665509,20,5,False
20160710,Aaron Hill,3B,431094,tam,0,0.0,0.250643351153,20,18,True
20160710,Adonis Garcia,3B,611177,chw,3,0.0787401575,0.234885531058,14,29,False
20160710,Anthony Rendon,3B,543685,nym,0,0.0,0.249152819962,21,22,True
20160710,Chase Headley,3B,452104,cle,15.9,0.4173228346,0.23554122142,5,28,False
