# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.258656606965,23,24,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.263657727117,2,13,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.258571670597,13,25,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.267697874604,3,7,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.268444351063,18,4,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.260607646144,24,19,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.260477630426,4,20,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.259490064909,21,22,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.264478601963,14,12,True
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.259424554087,15,23,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.266779851475,10,8,True
20160416,John Jaso,1B,444379,mil,6,0.2,0.262463436079,19,14,False
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.268280078045,22,5,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.272102820484,1,2,True
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.269077983168,25,3,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.256568404977,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.267971261396,16,6,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.262144662164,8,15,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.261322751579,9,18,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.260159631721,5,21,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.265720796258,11,9,True
20160416,Ryan Howard,1B,429667,was,0,0.0,0.261440162169,26,17,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.262042440328,17,16,True
20160416,Tyler White,1B,643603,det,18,0.6,0.265706218927,6,10,False
20160416,Wil Myers,1B,571976,ari,18,0.6,0.264637713771,7,11,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.273666040713,12,1,False
