# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.30946947137,23,25,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.312081105492,2,14,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.309653891823,13,23,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.313011769942,3,11,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.315678348707,18,4,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.310630770146,24,18,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.310600901835,4,19,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.310064827602,21,22,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.312435840724,14,12,True
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.309650408687,15,24,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.313176444831,10,9,True
20160416,John Jaso,1B,444379,mil,6,0.2,0.312315026267,19,13,False
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.316422173721,22,3,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.318065180883,1,1,True
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.314993518184,25,5,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.308417880313,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.313429288749,16,6,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.311911846057,8,15,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.310986151433,9,17,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.310350532176,5,20,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.313183457496,11,8,True
20160416,Ryan Howard,1B,429667,was,0,0.0,0.310303294768,26,21,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.311462653063,17,16,True
20160416,Tyler White,1B,643603,det,18,0.6,0.313021448276,6,10,False
20160416,Wil Myers,1B,571976,ari,18,0.6,0.313310200886,7,7,True
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.316761740375,12,2,False
