# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160710,A.J. Griffin,P,456167,min,6,0.0131578947,0.405850232269,24,10,False
20160710,Anibal Sanchez,P,434671,tor,15,0.1315789474,0.376112443333,20,24,False
20160710,Archie Bradley,P,605151,sfo,30,0.3289473684,0.396168963018,11,16,False
20160710,Carlos Carrasco,P,471911,nyy,20,0.1973684211,0.419978567076,18,2,False
20160710,Chris Tillman,P,501957,laa,45,0.5263157895,0.413177137525,6,5,True
20160710,Christian Friedrich,P,543184,lad,27,0.2894736842,0.392453173819,14,18,False
20160710,Dallas Keuchel,P,572971,oak,33,0.3684210526,0.40465431171,9,11,True
20160710,David Price,P,456034,tam,66,0.8026315789,0.417844926515,3,3,True
20160710,Gio Gonzalez,P,461829,nym,32,0.3552631579,0.39442243082,10,17,False
20160710,Jake Odorizzi,P,543606,bos,15,0.1315789474,0.39006310991,21,20,True
20160710,James Shields,P,448306,atl,23,0.2368421053,0.391808330005,16,19,True
20160710,John Lackey,P,407793,pit,30,0.3289473684,0.407446338778,12,8,False
20160710,Jon Niese,P,477003,chc,5,0.0,0.397673598907,25,15,False
20160710,Junior Guerra,P,448855,stl,23,0.2368421053,0.416674509844,17,4,False
20160710,Kenta Maeda,P,628317,sdg,69,0.8421052632,0.411838005432,2,7,False
20160710,Madison Bumgarner,P,518516,ari,81,1.0,0.428332004357,1,1,True
20160710,Masahiro Tanaka,P,547888,cle,20,0.1973684211,0.401310510414,19,13,False
20160710,Mike Foltynewicz,P,592314,chw,63,0.7631578947,0.387254321993,4,21,False
20160710,Mike Leake,P,502190,mil,60,0.7236842105,0.387172513045,5,22,False
20160710,R.A. Dickey,P,285079,det,45,0.5263157895,0.40212949647,7,12,False
20160710,Sean Manaea,P,640455,hou,39,0.4473684211,0.382770216367,8,23,False
20160710,Steven Matz,P,571927,was,27,0.2894736842,0.412914913963,15,6,False
20160710,Tom Koehler,P,543408,cin,9,0.0526315789,0.398669131721,22,14,False
20160710,Tommy Milone,P,543548,tex,30,0.3289473684,0.373439773119,13,25,False
20160710,Tyler Chatwood,P,543022,phi,9,0.0526315789,0.406562836237,23,9,False
20160710,A.J. Pierzynski,C,150229,chw,6,0.1570680628,0.384247153594,19,28,False
