# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.226937081983,23,25,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.228309736123,2,17,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.227354500343,13,24,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.233862219567,3,6,True
20160416,C.J. Cron,1B,543068,min,6,0.2,0.237043156143,18,3,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.22796868281,24,22,True
20160416,Chris Davis,1B,448801,tex,21,0.7,0.22804456172,4,21,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.227591100649,21,23,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.231450779615,14,10,False
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.22814088144,15,19,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.231714480541,10,9,True
20160416,John Jaso,1B,444379,mil,6,0.2,0.229682502718,19,14,False
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.235592166787,22,4,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.238778248758,1,1,True
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.234976808132,25,5,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.226368701758,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.232455918049,16,7,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.228962636707,8,16,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.229090303418,9,15,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.228073098159,5,20,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.231804449175,11,8,True
20160416,Ryan Howard,1B,429667,was,0,0.0,0.228298059679,26,18,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.230035229881,17,13,False
20160416,Tyler White,1B,643603,det,18,0.6,0.230304665093,6,12,False
20160416,Wil Myers,1B,571976,ari,18,0.6,0.230935747937,7,11,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.238655788977,12,2,False
