# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.246162802259,23,25,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.250207810393,2,14,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.247746546182,13,22,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.253543861974,3,7,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.255146388893,18,5,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.248344668995,24,19,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.248109081464,4,21,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.247317956556,21,23,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.25145641701,14,12,True
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.246789521641,15,24,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.25501928229,10,6,False
20160416,John Jaso,1B,444379,mil,6,0.2,0.250655326257,19,13,False
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.257395878346,22,3,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.257199078938,1,4,True
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.258477103952,25,2,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.245518761199,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.251927931815,16,10,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.249140972909,8,16,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.24872598865,9,18,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.248124750408,5,20,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.253211193379,11,8,True
20160416,Ryan Howard,1B,429667,was,0,0.0,0.248794426648,26,17,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.249694697706,17,15,True
20160416,Tyler White,1B,643603,det,18,0.6,0.253055595871,6,9,True
20160416,Wil Myers,1B,571976,ari,18,0.6,0.251515762092,7,11,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.260322818107,12,1,False
