# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.336796853306,23,16,False
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.348429474322,2,2,True
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.332555388689,13,23,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.334090395406,3,20,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.338644949424,18,13,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.342668200389,24,8,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.343378538957,4,6,True
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.33570936709,21,18,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.339009116332,14,12,True
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.328824738575,15,25,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.349077208217,10,1,False
20160416,John Jaso,1B,444379,mil,6,0.2,0.335713497545,19,17,True
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.341613688771,22,10,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.343807699545,1,5,False
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.3409650581,25,11,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.322518652703,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.3475924232,16,3,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.345624674452,8,4,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.332614194775,9,22,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.332937565264,5,21,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.343176706576,11,7,False
20160416,Ryan Howard,1B,429667,was,0,0.0,0.332061798339,26,24,True
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.334798730483,17,19,True
20160416,Tyler White,1B,643603,det,18,0.6,0.342625012832,6,9,True
20160416,Wil Myers,1B,571976,ari,18,0.6,0.338546988779,7,14,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.338275475723,12,15,True
