# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.287577257352,23,25,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.29376900086,2,15,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.290327590894,13,22,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.301200742178,3,7,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.301988678017,18,5,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.292226381611,24,19,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.293158196362,4,17,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.289864263836,21,23,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.296618139385,14,11,True
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.289503009687,15,24,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.301533026788,10,6,False
20160416,John Jaso,1B,444379,mil,6,0.2,0.293394571128,19,16,True
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.302943693611,22,4,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.304390187807,1,2,True
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.30329288391,25,3,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.286256078207,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.300319016785,16,8,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.294888994997,8,13,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.291748160898,9,20,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.290463273485,5,21,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.2987893471,11,9,True
20160416,Ryan Howard,1B,429667,was,0,0.0,0.292475400486,26,18,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.29480918772,17,14,True
20160416,Tyler White,1B,643603,det,18,0.6,0.296967354782,6,10,False
20160416,Wil Myers,1B,571976,ari,18,0.6,0.295011264962,7,12,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.306258727294,12,1,False
