# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.327946196603,23,24,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.333326901182,2,17,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.329863467436,13,21,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.336930494024,3,11,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.33855213082,18,8,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.336376286183,24,12,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.334883292805,4,14,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.332229033289,21,19,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.337106435928,14,10,False
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.327063377274,15,25,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.343354478213,10,1,False
20160416,John Jaso,1B,444379,mil,6,0.2,0.330156003188,19,20,True
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.340679058515,22,4,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.338836696583,1,7,False
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.341083852906,25,3,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.323732551593,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.342314624109,16,2,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.335884478467,8,13,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.329157330678,9,22,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.328403371992,5,23,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.340467201207,11,5,False
20160416,Ryan Howard,1B,429667,was,0,0.0,0.332513891458,26,18,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.334093866608,17,15,True
20160416,Tyler White,1B,643603,det,18,0.6,0.337701678922,6,9,True
20160416,Wil Myers,1B,571976,ari,18,0.6,0.3333330361,7,16,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.339773399755,12,6,False
