# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.295222481714,23,24,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.295847718893,2,19,False
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.295204411885,13,25,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.299525918515,3,6,True
20160416,C.J. Cron,1B,543068,min,6,0.2,0.300671689677,18,2,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.296107311724,24,16,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.29564767149,4,21,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.295770150413,21,20,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.297750782782,14,8,False
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.295438335554,15,23,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.297008564868,10,11,True
20160416,John Jaso,1B,444379,mil,6,0.2,0.296577995174,19,14,False
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.299839958311,22,4,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.300235745956,1,3,True
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.299538232825,25,5,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.294668479122,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.297643532631,16,9,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.296386312337,8,15,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.29589711587,9,18,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.29556543052,5,22,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.297977236938,11,7,False
20160416,Ryan Howard,1B,429667,was,0,0.0,0.295914301317,26,17,False
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.296633482117,17,13,False
20160416,Tyler White,1B,643603,det,18,0.6,0.296937216521,6,12,False
20160416,Wil Myers,1B,571976,ari,18,0.6,0.297383734408,7,10,True
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.302193175089,12,1,False
