# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160416,Adrian Gonzalez,1B,408236,sfo,0,0.0,0.335470348898,23,22,True
20160416,Anthony Rizzo,1B,519203,col,27,0.9,0.343912058691,2,3,True
20160416,Brandon Belt,1B,474832,lad,9,0.3,0.333823699715,13,24,False
20160416,Byungho Park,1B,666560,laa,21,0.7,0.339632639249,3,13,False
20160416,C.J. Cron,1B,543068,min,6,0.2,0.342475231598,18,6,False
20160416,Chris Carter,1B,474892,pit,0,0.0,0.338879896993,24,16,False
20160416,Chris Davis,1B,448801,tex,21,0.7,0.33815913442,4,17,False
20160416,Eric Hosmer,1B,543333,oak,3,0.1,0.33598829481,21,20,True
20160416,Freddie Freeman,1B,518692,mia,9,0.3,0.338963159849,14,15,True
20160416,Hanley Ramirez,1B,434670,tor,9,0.3,0.333509911816,15,25,False
20160416,Joey Votto,1B,458015,stl,12,0.4,0.342298329088,10,7,True
20160416,John Jaso,1B,444379,mil,6,0.2,0.33916172055,19,14,False
20160416,Jose Abreu,1B,547989,tam,3,0.1,0.343702542952,22,4,False
20160416,Justin Bour,1B,571506,atl,30,1.0,0.346747582836,1,1,True
20160416,Lucas Duda,1B,446263,cle,0,0.0,0.341463300924,25,9,False
20160416,Mark Reynolds,1B,448602,chc,6,0.2,0.329760405598,20,26,False
20160416,Mark Teixeira,1B,407893,sea,9,0.3,0.345307145218,16,2,False
20160416,Miguel Cabrera,1B,408234,hou,15,0.5,0.340302345417,8,12,False
20160416,Mike Napoli,1B,435063,nym,15,0.5,0.336672103489,9,19,False
20160416,Mitch Moreland,1B,519048,bal,18,0.6,0.335569015879,5,21,False
20160416,Paul Goldschmidt,1B,502671,sdg,12,0.4,0.341666138128,11,8,True
20160416,Ryan Howard,1B,429667,was,0,0.0,0.335040128561,26,23,True
20160416,Ryan Zimmerman,1B,475582,phi,9,0.3,0.336908971909,17,18,True
20160416,Tyler White,1B,643603,det,18,0.6,0.341460587535,6,10,False
20160416,Wil Myers,1B,571976,ari,18,0.6,0.341029141226,7,11,False
20160416,Yonder Alonso,1B,475174,kan,12,0.4,0.34291767768,12,5,False
