# date,plyr,pos,id,team,pts,ptsDist,learned,pointsRank,learnedRank,rankCompare
20160710,A.J. Griffin,P,456167,min,6,0.0131578947,0.363622266484,24,10,False
20160710,Anibal Sanchez,P,434671,tor,15,0.1315789474,0.334097092056,20,24,False
20160710,Archie Bradley,P,605151,sfo,30,0.3289473684,0.354692841615,11,16,False
20160710,Carlos Carrasco,P,471911,nyy,20,0.1973684211,0.378175866677,18,2,False
20160710,Chris Tillman,P,501957,laa,45,0.5263157895,0.371180505191,6,5,True
20160710,Christian Friedrich,P,543184,lad,27,0.2894736842,0.35088623532,14,18,False
20160710,Dallas Keuchel,P,572971,oak,33,0.3684210526,0.36238670702,9,11,True
20160710,David Price,P,456034,tam,66,0.8026315789,0.37598379365,3,3,True
20160710,Gio Gonzalez,P,461829,nym,32,0.3552631579,0.352904225396,10,17,False
20160710,Jake Odorizzi,P,543606,bos,15,0.1315789474,0.348435282834,21,20,True
20160710,James Shields,P,448306,atl,23,0.2368421053,0.349089873542,16,19,True
20160710,John Lackey,P,407793,pit,30,0.3289473684,0.366213564454,12,8,False
20160710,Jon Niese,P,477003,chc,5,0.0,0.355165968532,25,15,False
20160710,Junior Guerra,P,448855,stl,23,0.2368421053,0.374780362016,17,4,False
20160710,Kenta Maeda,P,628317,sdg,69,0.8421052632,0.36980069283,2,7,False
20160710,Madison Bumgarner,P,518516,ari,81,1.0,0.386734227613,1,1,True
20160710,Masahiro Tanaka,P,547888,cle,20,0.1973684211,0.359951680586,19,12,False
20160710,Mike Foltynewicz,P,592314,chw,63,0.7631578947,0.345552641788,4,21,False
20160710,Mike Leake,P,502190,mil,60,0.7236842105,0.345468646355,5,22,False
20160710,R.A. Dickey,P,285079,det,45,0.5263157895,0.359776693743,7,13,False
20160710,Sean Manaea,P,640455,hou,39,0.4473684211,0.340945944141,8,23,False
20160710,Steven Matz,P,571927,was,27,0.2894736842,0.370910376325,15,6,False
20160710,Tom Koehler,P,543408,cin,9,0.0526315789,0.356196543413,22,14,False
20160710,Tommy Milone,P,543548,tex,30,0.3289473684,0.331345220371,13,25,False
20160710,Tyler Chatwood,P,543022,phi,9,0.0526315789,0.364358257956,23,9,False
20160710,A.J. Pierzynski,C,150229,chw,6,0.1570680628,0.342463858197,19,28,False
20160710,Austin Romine,C,519222,cle,15.7,0.4109947644,0.350114416126,7,25,False
20160710,Bobby Wilson,C,435064,min,6.5,0.1701570681,0.359303449742,13,19,False
20160710,Buster Posey,C,457763,ari,15.7,0.4109947644,0.381200904637,8,2,False
20160710,Cameron Rupp,C,519237,col,38.2,1.0,0.360134289525,1,16,False
20160710,Chris Iannetta,C,455104,kan,3,0.0785340314,0.352198174058,21,23,True
20160710,Curt Casali,C,592200,bos,3,0.0785340314,0.348730391782,22,26,False
20160710,Derek Norris,C,519083,lad,18.7,0.4895287958,0.359726513625,5,18,False
20160710,Dioner Navarro,C,425900,atl,0,0.0,0.364274598424,26,13,False
20160710,Drew Butera,C,460077,sea,6.2,0.1623036649,0.371297099303,17,9,False
20160710,Eric Fryer,C,518700,chc,12.7,0.332460733,0.365721842619,10,12,True
20160710,Evan Gattis,C,594828,oak,18.5,0.4842931937,0.371587216349,6,7,True
20160710,Geovany Soto,C,434567,bal,0,0.0,0.358411200548,27,20,False
20160710,J.T. Realmuto,C,592663,cin,21.7,0.5680628272,0.371304115942,3,8,False
